,contract_name,last_trade_date_(edt),strike,last_price,bid,ask,change,%_change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date
746,AAPL250919C00075000,6/13/2025 12:31 PM,75,123.10,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
747,AAPL250919C00080000,6/13/2025 12:31 PM,80,118.23,0.00,0.00,0.00,0.00%,11,0,0.00%,"Sep 19, 2025",2025-09-19
748,AAPL250919C00085000,6/13/2025 1:44 PM,85,113.28,0.00,0.00,0.00,0.00%,76,0,0.00%,"Sep 19, 2025",2025-09-19
749,AAPL250919C00090000,6/16/2025 1:12 PM,90,108.72,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
750,AAPL250919C00095000,2025-12-06 12:34:00,95,104.74,0.00,0.00,0.00,0.00%,12,0,0.00%,"Sep 19, 2025",2025-09-19
751,AAPL250919C00100000,6/13/2025 11:56 AM,100,99.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
752,AAPL250919C00105000,2025-11-06 12:47:00,105,97.00,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
753,AAPL250919C00110000,6/17/2025 9:55 AM,110,88.30,0.00,0.00,0.00,0.00%,5,0,0.00%,"Sep 19, 2025",2025-09-19
754,AAPL250919C00115000,2025-12-06 09:31:00,115,85.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
755,AAPL250919C00120000,6/13/2025 11:39 AM,120,79.16,0.00,0.00,0.00,0.00%,152,0,0.00%,"Sep 19, 2025",2025-09-19
756,AAPL250919C00125000,2025-11-06 12:31:00,125,77.25,0.00,0.00,0.00,0.00%,245,0,0.00%,"Sep 19, 2025",2025-09-19
757,AAPL250919C00130000,6/16/2025 12:55 PM,130,69.38,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
758,AAPL250919C00135000,6/13/2025 12:14 PM,135,64.95,0.00,0.00,0.00,0.00%,4,0,0.00%,"Sep 19, 2025",2025-09-19
759,AAPL250919C00140000,6/13/2025 10:35 AM,140,58.85,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
760,AAPL250919C00145000,6/17/2025 12:49 PM,145,54.60,0.00,0.00,0.00,0.00%,9,0,0.00%,"Sep 19, 2025",2025-09-19
761,AAPL250919C00150000,6/17/2025 2:24 PM,150,48.50,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
762,AAPL250919C00155000,6/17/2025 2:46 PM,155,44.07,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
763,AAPL250919C00160000,6/17/2025 10:21 AM,160,41.58,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
764,AAPL250919C00165000,6/17/2025 3:47 PM,165,35.00,0.00,0.00,0.00,0.00%,3,0,0.00%,"Sep 19, 2025",2025-09-19
765,AAPL250919C00170000,6/17/2025 1:11 PM,170,31.80,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
766,AAPL250919C00175000,6/17/2025 11:31 AM,175,28.45,0.00,0.00,0.00,0.00%,6,0,0.00%,"Sep 19, 2025",2025-09-19
767,AAPL250919C00180000,6/17/2025 3:44 PM,180,23.17,0.00,0.00,0.00,0.00%,31,0,0.00%,"Sep 19, 2025",2025-09-19
768,AAPL250919C00185000,6/17/2025 3:47 PM,185,19.55,0.00,0.00,0.00,0.00%,21,0,0.00%,"Sep 19, 2025",2025-09-19
769,AAPL250919C00190000,6/17/2025 3:51 PM,190,16.33,0.00,0.00,0.00,0.00%,80,0,0.00%,"Sep 19, 2025",2025-09-19
770,AAPL250919C00195000,6/17/2025 3:59 PM,195,13.40,0.00,0.00,0.00,0.00%,260,0,0.00%,"Sep 19, 2025",2025-09-19
771,AAPL250919C00200000,6/17/2025 3:57 PM,200,10.80,0.00,0.00,0.00,0.00%,1.687,0,0.78%,"Sep 19, 2025",2025-09-19
772,AAPL250919C00205000,6/17/2025 3:59 PM,205,8.50,0.00,0.00,0.00,0.00%,828,0,1.56%,"Sep 19, 2025",2025-09-19
773,AAPL250919C00210000,6/17/2025 3:57 PM,210,6.60,0.00,0.00,0.00,0.00%,516,0,3.13%,"Sep 19, 2025",2025-09-19
774,AAPL250919C00215000,6/17/2025 3:57 PM,215,4.95,0.00,0.00,0.00,0.00%,1.292,0,3.13%,"Sep 19, 2025",2025-09-19
775,AAPL250919C00220000,6/17/2025 3:55 PM,220,3.72,0.00,0.00,0.00,0.00%,1.769,0,6.25%,"Sep 19, 2025",2025-09-19
776,AAPL250919C00225000,6/17/2025 3:58 PM,225,2.81,0.00,0.00,0.00,0.00%,743,0,6.25%,"Sep 19, 2025",2025-09-19
777,AAPL250919C00230000,6/17/2025 3:57 PM,230,2.09,0.00,0.00,0.00,0.00%,2.347,0,6.25%,"Sep 19, 2025",2025-09-19
778,AAPL250919C00235000,6/17/2025 3:56 PM,235,1.58,0.00,0.00,0.00,0.00%,479,0,6.25%,"Sep 19, 2025",2025-09-19
779,AAPL250919C00240000,6/17/2025 3:59 PM,240,1.17,0.00,0.00,0.00,0.00%,1.065,0,6.25%,"Sep 19, 2025",2025-09-19
780,AAPL250919C00245000,6/17/2025 3:31 PM,245,0.88,0.00,0.00,0.00,0.00%,281,0,12.50%,"Sep 19, 2025",2025-09-19
781,AAPL250919C00250000,6/17/2025 3:50 PM,250,0.67,0.00,0.00,0.00,0.00%,711,0,12.50%,"Sep 19, 2025",2025-09-19
782,AAPL250919C00255000,6/17/2025 3:44 PM,255,0.53,0.00,0.00,0.00,0.00%,153,0,12.50%,"Sep 19, 2025",2025-09-19
783,AAPL250919C00260000,6/17/2025 3:31 PM,260,0.40,0.00,0.00,0.00,0.00%,263,0,12.50%,"Sep 19, 2025",2025-09-19
784,AAPL250919C00265000,6/17/2025 1:46 PM,265,0.33,0.00,0.00,0.00,0.00%,14,0,12.50%,"Sep 19, 2025",2025-09-19
785,AAPL250919C00270000,6/17/2025 3:08 PM,270,0.26,0.00,0.00,0.00,0.00%,34,0,12.50%,"Sep 19, 2025",2025-09-19
786,AAPL250919C00275000,6/17/2025 1:32 PM,275,0.22,0.00,0.00,0.00,0.00%,217,0,12.50%,"Sep 19, 2025",2025-09-19
787,AAPL250919C00280000,6/17/2025 11:48 AM,280,0.18,0.00,0.00,0.00,0.00%,92,0,12.50%,"Sep 19, 2025",2025-09-19
788,AAPL250919C00285000,6/17/2025 10:39 AM,285,0.15,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
789,AAPL250919C00290000,6/17/2025 11:32 AM,290,0.12,0.00,0.00,0.00,0.00%,6,0,12.50%,"Sep 19, 2025",2025-09-19
790,AAPL250919C00295000,6/13/2025 10:26 AM,295,0.13,0.00,0.00,0.00,0.00%,7,0,12.50%,"Sep 19, 2025",2025-09-19
791,AAPL250919C00300000,6/17/2025 12:48 PM,300,0.09,0.00,0.00,0.00,0.00%,102,0,12.50%,"Sep 19, 2025",2025-09-19
792,AAPL250919C00305000,2025-12-06 14:11:00,305,0.09,0.00,0.00,0.00,0.00%,1,0,12.50%,"Sep 19, 2025",2025-09-19
793,AAPL250919C00310000,2025-12-06 14:12:00,310,0.08,0.00,0.00,0.00,0.00%,2,0,12.50%,"Sep 19, 2025",2025-09-19
794,AAPL250919C00320000,2025-10-06 09:30:00,320,0.07,0.00,0.00,0.00,0.00%,5,0,25.00%,"Sep 19, 2025",2025-09-19
795,AAPL250919C00330000,6/13/2025 10:45 AM,330,0.04,0.00,0.00,0.00,0.00%,10,0,25.00%,"Sep 19, 2025",2025-09-19
796,AAPL250919C00340000,2025-12-06 09:32:00,340,0.04,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
797,AAPL250919C00350000,6/13/2025 11:01 AM,350,0.03,0.00,0.00,0.00,0.00%,195,0,25.00%,"Sep 19, 2025",2025-09-19
798,AAPL250919C00360000,6/16/2025 2:15 PM,360,0.02,0.00,0.00,0.00,0.00%,13,0,25.00%,"Sep 19, 2025",2025-09-19
799,AAPL250919C00370000,6/16/2025 1:12 PM,370,0.01,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
800,AAPL250919C00380000,2025-11-06 10:22:00,380,0.01,0.00,0.00,0.00,0.00%,5,0,25.00%,"Sep 19, 2025",2025-09-19
801,AAPL250919C00390000,2025-10-06 09:39:00,390,0.02,0.00,0.00,0.00,0.00%,65,0,25.00%,"Sep 19, 2025",2025-09-19
802,Puts,,,,,,,,,,,"Sep 19, 2025",2025-09-19
803,In The Money,,,,,,,,,,,"Sep 19, 2025",2025-09-19
804,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Sep 19, 2025",2025-09-19
805,AAPL250919P00005000,5/23/2025 10:08 AM,5,0.01,0.00,0.00,0.00,0.00%,5,0,50.00%,"Sep 19, 2025",2025-09-19
806,AAPL250919P00010000,2025-07-04 10:51:00,10,0.01,0.00,0.02,0.00,0.00%,3,16,187.50%,"Sep 19, 2025",2025-09-19
807,AAPL250919P00015000,2024-07-08 12:33:00,15,0.01,0.00,0.44,0.00,0.00%,-,11,223.63%,"Sep 19, 2025",2025-09-19
808,AAPL250919P00020000,2025-11-04 11:40:00,20,0.01,0.00,0.01,0.00,0.00%,1,112,137.50%,"Sep 19, 2025",2025-09-19
809,AAPL250919P00025000,5/23/2025 12:37 PM,25,0.01,0.00,0.00,0.00,0.00%,20,0,50.00%,"Sep 19, 2025",2025-09-19
810,AAPL250919P00035000,5/23/2025 10:37 AM,35,0.02,0.00,0.00,0.00,0.00%,3,0,50.00%,"Sep 19, 2025",2025-09-19
811,AAPL250919P00040000,6/17/2025 3:43 PM,40,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
812,AAPL250919P00045000,5/23/2025 3:50 PM,45,0.02,0.00,0.00,0.00,0.00%,6,0,50.00%,"Sep 19, 2025",2025-09-19
813,AAPL250919P00050000,2025-12-06 13:19:00,50,0.01,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
814,AAPL250919P00055000,5/23/2025 2:20 PM,55,0.04,0.00,0.00,0.00,0.00%,13,0,50.00%,"Sep 19, 2025",2025-09-19
815,AAPL250919P00060000,2025-10-06 13:41:00,60,0.03,0.00,0.00,0.00,0.00%,1.45,0,50.00%,"Sep 19, 2025",2025-09-19
816,AAPL250919P00065000,6/17/2025 12:41 PM,65,0.03,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
817,AAPL250919P00070000,6/16/2025 10:01 AM,70,0.03,0.00,0.00,0.00,0.00%,1,0,50.00%,"Sep 19, 2025",2025-09-19
818,AAPL250919P00075000,2025-11-06 11:27:00,75,0.05,0.00,0.00,0.00,0.00%,30,0,50.00%,"Sep 19, 2025",2025-09-19
819,AAPL250919P00080000,6/16/2025 1:29 PM,80,0.05,0.00,0.00,0.00,0.00%,5,0,25.00%,"Sep 19, 2025",2025-09-19
820,AAPL250919P00085000,2025-10-06 11:34:00,85,0.08,0.00,0.00,0.00,0.00%,6,0,25.00%,"Sep 19, 2025",2025-09-19
821,AAPL250919P00090000,6/17/2025 1:41 PM,90,0.08,0.00,0.00,0.00,0.00%,10,0,25.00%,"Sep 19, 2025",2025-09-19
822,AAPL250919P00095000,6/17/2025 1:41 PM,95,0.11,0.00,0.00,0.00,0.00%,12,0,25.00%,"Sep 19, 2025",2025-09-19
823,AAPL250919P00100000,6/16/2025 11:49 AM,100,0.13,0.00,0.00,0.00,0.00%,3,0,25.00%,"Sep 19, 2025",2025-09-19
824,AAPL250919P00105000,6/16/2025 2:33 PM,105,0.16,0.00,0.00,0.00,0.00%,51,0,25.00%,"Sep 19, 2025",2025-09-19
825,AAPL250919P00110000,6/16/2025 10:15 AM,110,0.20,0.00,0.00,0.00,0.00%,6,0,25.00%,"Sep 19, 2025",2025-09-19
826,AAPL250919P00115000,6/16/2025 3:23 PM,115,0.26,0.00,0.00,0.00,0.00%,1,0,25.00%,"Sep 19, 2025",2025-09-19
827,AAPL250919P00120000,6/17/2025 2:25 PM,120,0.35,0.00,0.00,0.00,0.00%,10,0,25.00%,"Sep 19, 2025",2025-09-19
828,AAPL250919P00125000,6/17/2025 2:34 PM,125,0.45,0.00,0.00,0.00,0.00%,23,0,12.50%,"Sep 19, 2025",2025-09-19
829,AAPL250919P00130000,6/17/2025 2:15 PM,130,0.54,0.00,0.00,0.00,0.00%,13,0,12.50%,"Sep 19, 2025",2025-09-19
830,AAPL250919P00135000,6/17/2025 2:24 PM,135,0.68,0.00,0.00,0.00,0.00%,31,0,12.50%,"Sep 19, 2025",2025-09-19
831,AAPL250919P00140000,6/17/2025 2:25 PM,140,0.86,0.00,0.00,0.00,0.00%,32,0,12.50%,"Sep 19, 2025",2025-09-19
832,AAPL250919P00145000,6/17/2025 3:43 PM,145,1.07,0.00,0.00,0.00,0.00%,67,0,12.50%,"Sep 19, 2025",2025-09-19
833,AAPL250919P00150000,6/17/2025 3:10 PM,150,1.35,0.00,0.00,0.00,0.00%,610,0,12.50%,"Sep 19, 2025",2025-09-19
834,AAPL250919P00155000,6/17/2025 3:47 PM,155,1.71,0.00,0.00,0.00,0.00%,991,0,12.50%,"Sep 19, 2025",2025-09-19
835,AAPL250919P00160000,6/17/2025 3:23 PM,160,2.16,0.00,0.00,0.00,0.00%,964,0,6.25%,"Sep 19, 2025",2025-09-19
836,AAPL250919P00165000,6/17/2025 3:59 PM,165,2.76,0.00,0.00,0.00,0.00%,418,0,6.25%,"Sep 19, 2025",2025-09-19
837,AAPL250919P00170000,6/17/2025 3:50 PM,170,3.45,0.00,0.00,0.00,0.00%,543,0,6.25%,"Sep 19, 2025",2025-09-19
838,AAPL250919P00175000,6/17/2025 3:47 PM,175,4.45,0.00,0.00,0.00,0.00%,138,0,6.25%,"Sep 19, 2025",2025-09-19
839,AAPL250919P00180000,6/17/2025 3:59 PM,180,5.65,0.00,0.00,0.00,0.00%,507,0,3.13%,"Sep 19, 2025",2025-09-19
840,AAPL250919P00185000,6/17/2025 3:58 PM,185,7.10,0.00,0.00,0.00,0.00%,801,0,3.13%,"Sep 19, 2025",2025-09-19
841,AAPL250919P00190000,6/17/2025 3:47 PM,190,8.80,0.00,0.00,0.00,0.00%,490,0,1.56%,"Sep 19, 2025",2025-09-19
842,AAPL250919P00195000,6/17/2025 3:59 PM,195,10.80,0.00,0.00,0.00,0.00%,296,0,0.20%,"Sep 19, 2025",2025-09-19
843,AAPL250919P00200000,6/17/2025 3:59 PM,200,13.15,0.00,0.00,0.00,0.00%,601,0,0.00%,"Sep 19, 2025",2025-09-19
844,AAPL250919P00205000,6/17/2025 3:42 PM,205,15.92,0.00,0.00,0.00,0.00%,179,0,0.00%,"Sep 19, 2025",2025-09-19
845,AAPL250919P00210000,6/17/2025 3:04 PM,210,19.05,0.00,0.00,0.00,0.00%,30,0,0.00%,"Sep 19, 2025",2025-09-19
846,AAPL250919P00215000,6/17/2025 3:31 PM,215,22.45,0.00,0.00,0.00,0.00%,115,0,0.00%,"Sep 19, 2025",2025-09-19
847,AAPL250919P00220000,6/17/2025 3:30 PM,220,26.20,0.00,0.00,0.00,0.00%,15,0,0.00%,"Sep 19, 2025",2025-09-19
848,AAPL250919P00225000,6/17/2025 1:19 PM,225,29.47,0.00,0.00,0.00,0.00%,8,0,0.00%,"Sep 19, 2025",2025-09-19
849,AAPL250919P00230000,6/17/2025 2:25 PM,230,35.06,0.00,0.00,0.00,0.00%,55,0,0.00%,"Sep 19, 2025",2025-09-19
850,AAPL250919P00235000,6/17/2025 12:57 PM,235,38.45,0.00,0.00,0.00,0.00%,11,0,0.00%,"Sep 19, 2025",2025-09-19
851,AAPL250919P00240000,6/17/2025 12:52 PM,240,43.08,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
852,AAPL250919P00245000,6/17/2025 3:45 PM,245,48.91,0.00,0.00,0.00,0.00%,3.372,0,0.00%,"Sep 19, 2025",2025-09-19
853,AAPL250919P00250000,6/17/2025 3:54 PM,250,53.95,0.00,0.00,0.00,0.00%,1.101,0,0.00%,"Sep 19, 2025",2025-09-19
854,AAPL250919P00255000,6/17/2025 3:54 PM,255,59.20,0.00,0.00,0.00,0.00%,320,0,0.00%,"Sep 19, 2025",2025-09-19
855,AAPL250919P00260000,6/17/2025 3:54 PM,260,64.15,0.00,0.00,0.00,0.00%,80,0,0.00%,"Sep 19, 2025",2025-09-19
856,AAPL250919P00265000,6/17/2025 3:54 PM,265,69.25,0.00,0.00,0.00,0.00%,80,0,0.00%,"Sep 19, 2025",2025-09-19
857,AAPL250919P00270000,2025-02-06 12:22:00,270,69.05,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
858,AAPL250919P00275000,6/13/2025 11:22 AM,275,77.71,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
859,AAPL250919P00280000,6/16/2025 10:43 AM,280,81.89,0.00,0.00,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
860,AAPL250919P00285000,2025-07-03 10:48:00,285,46.80,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
861,AAPL250919P00290000,2025-07-03 14:07:00,290,51.25,0.00,0.00,0.00,0.00%,30,0,0.00%,"Sep 19, 2025",2025-09-19
862,AAPL250919P00295000,12/27/2024 11:50 AM,295,42.70,58.10,59.25,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
863,AAPL250919P00300000,4/15/2025 10:20 AM,300,100.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
864,AAPL250919P00310000,12/19/2024 10:59 AM,310,59.50,78.00,82.20,0.00,0.00%,-,0,0.00%,"Sep 19, 2025",2025-09-19
865,AAPL250919P00320000,3/18/2025 9:44 AM,320,105.90,121.85,123.10,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
866,AAPL250919P00330000,2025-05-05 12:08:00,330,130.00,125.65,128.25,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
867,AAPL250919P00340000,11/22/2024 3:35 PM,340,110.48,84.80,85.65,0.00,0.00%,2,0,0.00%,"Sep 19, 2025",2025-09-19
868,AAPL250919P00350000,2024-08-11 15:41:00,350,122.84,102.15,104.15,0.00,0.00%,1,0,0.00%,"Sep 19, 2025",2025-09-19
869,AAPL250919P00390000,2025-09-06 15:09:00,390,188.70,0.00,0.00,0.00,0.00%,15,0,0.00%,"Sep 19, 2025",2025-09-19
870,AAPL251017C00090000,6/17/2025 11:46 AM,90,109.70,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
871,AAPL251017C00100000,5/29/2025 3:32 PM,100,101.20,0.00,0.00,0.00,0.00%,20,0,0.00%,"Oct 17, 2025",2025-10-17
872,AAPL251017C00105000,6/13/2025 10:01 AM,105,93.80,0.00,0.00,0.00,0.00%,10,0,0.00%,"Oct 17, 2025",2025-10-17
873,AAPL251017C00110000,2025-11-06 09:57:00,110,94.40,0.00,0.00,0.00,0.00%,3,0,0.00%,"Oct 17, 2025",2025-10-17
874,AAPL251017C00115000,5/20/2025 11:39 AM,115,94.92,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
875,AAPL251017C00120000,5/20/2025 11:39 AM,120,90.10,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
876,AAPL251017C00125000,5/23/2025 3:56 PM,125,73.74,0.00,0.00,0.00,0.00%,2,0,0.00%,"Oct 17, 2025",2025-10-17
877,AAPL251017C00130000,6/17/2025 11:12 AM,130,70.30,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
878,AAPL251017C00135000,2025-11-06 14:54:00,135,67.25,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
879,AAPL251017C00140000,6/16/2025 11:27 AM,140,60.35,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
880,AAPL251017C00145000,2025-06-06 15:11:00,145,63.63,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
881,AAPL251017C00150000,6/16/2025 9:54 AM,150,51.45,0.00,0.00,0.00,0.00%,8,0,0.00%,"Oct 17, 2025",2025-10-17
882,AAPL251017C00155000,6/16/2025 3:56 PM,155,47.46,0.00,0.00,0.00,0.00%,4,0,0.00%,"Oct 17, 2025",2025-10-17
883,AAPL251017C00160000,6/17/2025 3:45 PM,160,40.75,0.00,0.00,0.00,0.00%,3,0,0.00%,"Oct 17, 2025",2025-10-17
884,AAPL251017C00165000,6/17/2025 1:06 PM,165,37.25,0.00,0.00,0.00,0.00%,21,0,0.00%,"Oct 17, 2025",2025-10-17
885,AAPL251017C00170000,6/17/2025 1:40 PM,170,33.01,0.00,0.00,0.00,0.00%,4,0,0.00%,"Oct 17, 2025",2025-10-17
886,AAPL251017C00175000,6/17/2025 2:15 PM,175,28.65,0.00,0.00,0.00,0.00%,1,0,0.00%,"Oct 17, 2025",2025-10-17
887,AAPL251017C00180000,6/17/2025 3:51 PM,180,24.82,0.00,0.00,0.00,0.00%,4,0,0.00%,"Oct 17, 2025",2025-10-17
888,AAPL251017C00185000,6/17/2025 3:18 PM,185,21.53,0.00,0.00,0.00,0.00%,4,0,0.00%,"Oct 17, 2025",2025-10-17
889,AAPL251017C00190000,6/17/2025 3:59 PM,190,18.25,0.00,0.00,0.00,0.00%,90,0,0.00%,"Oct 17, 2025",2025-10-17
890,AAPL251017C00195000,6/17/2025 3:59 PM,195,15.20,0.00,0.00,0.00,0.00%,193,0,0.00%,"Oct 17, 2025",2025-10-17
891,AAPL251017C00200000,6/17/2025 3:58 PM,200,12.60,0.00,0.00,0.00,0.00%,323,0,0.78%,"Oct 17, 2025",2025-10-17
892,AAPL251017C00205000,6/17/2025 3:59 PM,205,10.21,0.00,0.00,0.00,0.00%,179,0,1.56%,"Oct 17, 2025",2025-10-17
893,AAPL251017C00210000,6/17/2025 3:59 PM,210,8.20,0.00,0.00,0.00,0.00%,200,0,3.13%,"Oct 17, 2025",2025-10-17
894,AAPL251017C00215000,6/17/2025 3:58 PM,215,6.50,0.00,0.00,0.00,0.00%,222,0,3.13%,"Oct 17, 2025",2025-10-17
895,AAPL251017C00220000,6/17/2025 3:59 PM,220,5.10,0.00,0.00,0.00,0.00%,405,0,3.13%,"Oct 17, 2025",2025-10-17
896,AAPL251017C00225000,6/17/2025 3:57 PM,225,3.94,0.00,0.00,0.00,0.00%,182,0,6.25%,"Oct 17, 2025",2025-10-17
897,AAPL251017C00230000,6/17/2025 3:50 PM,230,3.05,0.00,0.00,0.00,0.00%,111,0,6.25%,"Oct 17, 2025",2025-10-17
898,AAPL251017C00235000,6/17/2025 3:32 PM,235,2.32,0.00,0.00,0.00,0.00%,134,0,6.25%,"Oct 17, 2025",2025-10-17
899,AAPL251017C00240000,6/17/2025 3:51 PM,240,1.78,0.00,0.00,0.00,0.00%,38,0,6.25%,"Oct 17, 2025",2025-10-17
900,AAPL251017C00245000,6/17/2025 3:58 PM,245,1.40,0.00,0.00,0.00,0.00%,34,0,6.25%,"Oct 17, 2025",2025-10-17
901,AAPL251017C00250000,6/17/2025 3:42 PM,250,1.07,0.00,0.00,0.00,0.00%,326,0,6.25%,"Oct 17, 2025",2025-10-17
902,AAPL251017C00255000,6/17/2025 3:58 PM,255,0.87,0.00,0.00,0.00,0.00%,11,0,12.50%,"Oct 17, 2025",2025-10-17
903,AAPL251017C00260000,6/17/2025 2:49 PM,260,0.71,0.00,0.00,0.00,0.00%,31,0,12.50%,"Oct 17, 2025",2025-10-17
904,AAPL251017C00265000,6/17/2025 3:13 PM,265,0.57,0.00,0.00,0.00,0.00%,13,0,12.50%,"Oct 17, 2025",2025-10-17
905,AAPL251017C00270000,6/17/2025 2:52 PM,270,0.46,0.00,0.00,0.00,0.00%,4,0,12.50%,"Oct 17, 2025",2025-10-17
906,AAPL251017C00275000,6/17/2025 2:52 PM,275,0.36,0.00,0.00,0.00,0.00%,5,0,12.50%,"Oct 17, 2025",2025-10-17
907,AAPL251017C00280000,6/17/2025 12:24 PM,280,0.33,0.00,0.00,0.00,0.00%,61,0,12.50%,"Oct 17, 2025",2025-10-17
908,AAPL251017C00285000,6/17/2025 9:32 AM,285,0.27,0.00,0.00,0.00,0.00%,1,0,12.50%,"Oct 17, 2025",2025-10-17
909,AAPL251017C00290000,6/16/2025 1:24 PM,290,0.23,0.00,0.00,0.00,0.00%,2,0,12.50%,"Oct 17, 2025",2025-10-17
910,AAPL251017C00295000,6/17/2025 9:36 AM,295,0.17,0.00,0.00,0.00,0.00%,15,0,12.50%,"Oct 17, 2025",2025-10-17
911,AAPL251017C00300000,6/17/2025 2:07 PM,300,0.14,0.00,0.00,0.00,0.00%,9,0,12.50%,"Oct 17, 2025",2025-10-17
912,AAPL251017C00305000,6/17/2025 3:38 PM,305,0.13,0.00,0.00,0.00,0.00%,1,0,12.50%,"Oct 17, 2025",2025-10-17
913,AAPL251017C00310000,6/17/2025 12:29 PM,310,0.11,0.00,0.00,0.00,0.00%,8,0,12.50%,"Oct 17, 2025",2025-10-17
914,AAPL251017C00315000,2025-09-06 14:27:00,315,0.16,0.00,0.00,0.00,0.00%,3,0,12.50%,"Oct 17, 2025",2025-10-17
915,AAPL251017C00320000,6/16/2025 10:06 AM,320,0.09,0.00,0.00,0.00,0.00%,50,0,12.50%,"Oct 17, 2025",2025-10-17
916,AAPL251017C00325000,5/19/2025 3:59 PM,325,0.19,0.00,0.00,0.00,0.00%,32,0,12.50%,"Oct 17, 2025",2025-10-17
917,AAPL251017C00330000,2025-10-06 15:06:00,330,0.08,0.00,0.00,0.00,0.00%,1,0,12.50%,"Oct 17, 2025",2025-10-17
918,AAPL251017C00335000,5/19/2025 3:54 PM,335,0.14,0.00,0.00,0.00,0.00%,6,0,25.00%,"Oct 17, 2025",2025-10-17
919,AAPL251017C00340000,2025-10-06 15:46:00,340,0.07,0.00,0.00,0.00,0.00%,2,0,25.00%,"Oct 17, 2025",2025-10-17
920,AAPL251017C00345000,2025-12-06 09:49:00,345,0.05,0.00,0.00,0.00,0.00%,1,0,25.00%,"Oct 17, 2025",2025-10-17
921,AAPL251017C00350000,2025-12-06 13:20:00,350,0.05,0.00,0.00,0.00,0.00%,5,0,25.00%,"Oct 17, 2025",2025-10-17
922,AAPL251017C00355000,2025-11-06 13:21:00,355,0.04,0.00,0.00,0.00,0.00%,2,0,25.00%,"Oct 17, 2025",2025-10-17
923,AAPL251017C00360000,2025-09-06 12:30:00,360,0.05,0.00,0.00,0.00,0.00%,402,0,25.00%,"Oct 17, 2025",2025-10-17
924,AAPL251017C00370000,6/17/2025 1:19 PM,370,0.03,0.00,0.00,0.00,0.00%,31,0,25.00%,"Oct 17, 2025",2025-10-17
925,Puts,,,,,,,,,,,"Oct 17, 2025",2025-10-17
926,In The Money,,,,,,,,,,,"Oct 17, 2025",2025-10-17
927,Contract Name,Last Trade Date (EDT),Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,"Oct 17, 2025",2025-10-17
928,AAPL251017P00090000,6/17/2025 3:22 PM,90,0.14,0.00,0.00,0.00,0.00%,1,0,25.00%,"Oct 17, 2025",2025-10-17
